"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
956,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",70154,"Spotify","spotify:user:spotify",100,50,"d30e92a487e94ec89da445f04906f087","2023-06-16"
957,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",40589,"Spotify","spotify:user:spotify",100,50,"e05bcc06a3334a6cb4d92aa47fcbf1c0","2023-06-16"
958,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",425544,"Spotify","spotify:user:spotify",100,50,"910ee959bac8453f93033686d8b36ba9","2023-06-16"
959,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",684015,"Spotify","spotify:user:spotify",100,50,"0384df2a231942eb90c3b583e793131f","2023-06-16"
960,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",243191,"Spotify","spotify:user:spotify",100,50,"02509bfa674344a8b8aacfc1303f1d12","2023-06-16"
961,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",52677,"Spotify","spotify:user:spotify",100,50,"b6468dc915a94419bdea59f79935ed38","2023-06-16"
962,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1055876,"Spotify","spotify:user:spotify",100,50,"e546484f68b84ef084bcc0ca20cdd7e6","2023-06-16"
963,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",1043400,"Spotify","spotify:user:spotify",100,50,"60717c7e0fad4272aa7ad4a8e5bfa45a","2023-06-16"
964,"37i9dQZEVXbJWuzDrTxbKS","Top 50 - Latvia","Your daily update of the most played tracks right now - Latvia.",14567,"Spotify","spotify:user:spotify",100,50,"498e25fb9d7b45459e69d368ece5d0fc","2023-06-16"
965,"37i9dQZEVXbMx56Rdq5lwc","Top 50 - Lithuania","Your daily update of the most played tracks right now - Lithuania.",26072,"Spotify","spotify:user:spotify",100,50,"7c2d927a086140c98589409d5e3698eb","2023-06-16"
966,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7820,"Spotify","spotify:user:spotify",100,50,"60b273cf15584172b1a38de3bb0f5ce4","2023-06-16"
967,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",208754,"Spotify","spotify:user:spotify",100,50,"c0eb02b78c714861a85721361e5b9f5d","2023-06-16"
968,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1698957,"Spotify","spotify:user:spotify",100,50,"55d066b0cd824d94bd5380ff85193bbc","2023-06-16"
969,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",36156,"Spotify","spotify:user:spotify",100,50,"c9e1d0db571a418492463aa530272727","2023-06-16"
970,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",913732,"Spotify","spotify:user:spotify",100,50,"13a5d908943b490e8ada0f0ef5cc4e47","2023-06-16"
