"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","playlist.extracteddate"
38,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1190991,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
39,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",195286,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
40,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",27630,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
41,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",5283,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
42,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",129396,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
43,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20389,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
44,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",31029,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
45,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",64655,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
46,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1506482,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
47,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname.",98,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,48,"2022-11-01"
48,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",601444,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
49,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",119964,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
50,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",197340,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
51,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",132209,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
52,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",776907,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
53,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2933,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
54,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3414263,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
55,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",20077,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
56,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2180445,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
57,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",75278,"Spotify","spotify:user:spotify",100,50,"2022-11-01"
58,"3seAKhZ9QXirBjL9lazOi4","Top 50 - Zimbabwe","Top Fresh Music Playlist. Updated Daily, refreshed every Saturday! Trending 2022 Trends Only! Vibes all way! @llermaz",64,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,50,"2022-11-01"
59,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",756,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"2022-11-01"
60,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1263773,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
61,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",807651,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
62,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",117955,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
63,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",267636,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
64,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91310,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
65,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3200475,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
66,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332497,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
67,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",501861,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
68,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",770023,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
69,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",138809,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
70,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",192689,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
71,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",168539,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
72,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",16934,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
73,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",131323,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
74,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",816735,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
75,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2129982,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
76,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17006647,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
77,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",79332,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
78,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",74551,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
79,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",104744,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
80,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68328,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
81,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39724,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
82,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",350214,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
83,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",620627,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
84,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",239761,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
85,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",48564,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
86,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1024980,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
87,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",921062,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
88,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7350,"Spotify","spotify:user:spotify",100,47,"2022-11-02"
89,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",201303,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
90,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1557725,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
91,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",24223,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
92,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",903769,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
93,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",210675,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
94,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",15513,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
95,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",520238,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
96,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",93305,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
97,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",448253,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
98,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1191185,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
99,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",195306,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
100,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",27630,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
101,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",5285,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
102,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",129399,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
103,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20394,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
104,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",31039,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
105,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",64759,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
106,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1506719,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
107,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname.",98,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,48,"2022-11-02"
108,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",601503,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
109,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",119967,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
110,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",197375,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
111,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",132265,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
112,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",777033,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
113,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2931,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
114,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3414289,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
115,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",20096,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
116,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2180432,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
117,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",75302,"Spotify","spotify:user:spotify",100,50,"2022-11-02"
118,"3seAKhZ9QXirBjL9lazOi4","Top 50 - Zimbabwe","Top Fresh Music Playlist. Updated Daily, refreshed every Saturday! Trending 2022 Trends Only! Vibes all way! @llermaz",64,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,49,"2022-11-02"
119,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",756,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"2022-11-02"
120,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1264071,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
121,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",807681,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
122,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",117967,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
123,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",267652,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
124,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91341,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
125,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3200668,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
126,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332493,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
127,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",502022,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
128,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",770213,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
129,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",138840,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
130,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",192710,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
131,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",168587,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
132,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",16934,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
133,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",131348,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
134,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",816768,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
135,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2130045,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
136,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17007395,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
137,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",79375,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
138,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",74564,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
139,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",104765,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
140,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68332,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
141,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39726,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
142,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",350415,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
143,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",620786,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
144,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",239771,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
145,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",48583,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
146,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1025093,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
147,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",921538,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
148,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7351,"Spotify","spotify:user:spotify",100,26,"2022-11-03"
149,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",201322,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
150,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1558079,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
151,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",24257,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
152,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",903750,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
153,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",210671,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
154,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",15515,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
155,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",520267,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
156,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",93313,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
157,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",448302,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
158,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1191336,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
159,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",195322,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
160,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",27634,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
161,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",5294,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
162,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",129409,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
163,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20398,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
164,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",31055,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
165,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",64872,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
166,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1506947,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
167,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname.",98,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,48,"2022-11-03"
168,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",601520,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
169,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",119968,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
170,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",197409,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
171,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",132328,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
172,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",777137,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
173,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2926,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
174,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3414295,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
175,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",20115,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
176,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2180372,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
177,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",75323,"Spotify","spotify:user:spotify",100,50,"2022-11-03"
178,"3seAKhZ9QXirBjL9lazOi4","Top 50 - Zimbabwe","Top Fresh Music Playlist. Updated Daily, refreshed every Saturday! Trending 2022 Trends Only! Vibes all way! @llermaz",64,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,49,"2022-11-03"
179,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",756,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"2022-11-03"
180,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1264393,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
181,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",807727,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
182,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",117968,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
183,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",267652,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
184,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91354,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
185,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3200862,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
186,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332486,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
187,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",502169,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
188,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",770392,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
189,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",138854,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
190,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",192738,"Spotify","spotify:user:spotify",100,50,"2022-11-04"
